I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,Label
0.0,0.0007627765064836002,0.0018919238500650349,0.0,0.00583620218377388,0.00043122035360068997,0.0012062726176115801,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,26,12,527,743,1,0,851,2,1,102,180,875,314,8,469,112,0,188,133,2,924,0,0,175,27,150,0
0.0,0.0003813882532418001,0.008631902565921721,0.1839080459770115,0.0,0.0,0.0,0.5283363802559415,0.05499379102359411,0.0,0.0,0.0,0.02077922077922078,0,10,767,1002,20,4,813,2,0,194,576,843,12,2,218,866,2,222,0,0,20,5,8,573,0,0,0
0.0,0.0002542588354945334,0.00023649048125812936,0.022988505747126436,0.030052747447584995,0.0,0.0,0.04204753199268738,0.0003547986517651233,0.0,0.0,0.0,0.006493506493506494,0,129,104,312,1,5,1131,2,1,600,359,620,25,8,285,811,8,525,0,0,450,0,2,255,0,0,0
0.0,0.0038138825324180014,0.00023649048125812936,0.022988505747126436,0.005719970646611802,0.0,0.0,0.003656307129798903,0.012950150789427,0.0,0.0,0.0,0.0025974025974025974,75,42,621,699,9,4,987,2,1,787,168,714,269,13,184,974,1,484,0,0,115,0,0,437,0,0,0
0.0,0.005212306127637935,0.00023649048125812936,0.011494252873563218,0.003292898548583305,0.00021561017680034498,0.010253317249698432,0.003656307129798903,0.00017739932588256165,0.0,0.02702702702702703,0.0,0.0012987012987012987,0,93,126,32,6,6,98,17,1,287,542,958,779,13,751,1158,8,65,0,0,470,3,1,153,0,0,1
0.23157894736842105,0.0002542588354945334,0.0018919238500650349,0.3218390804597701,1.773023448235103e-05,0.005390254420008625,0.013268998793727381,0.04753199268738574,0.005321979776476849,0.25,0.02702702702702703,0.0,0.032467532467532464,33,116,272,658,1,4,436,2,1,78,405,784,17,3,133,567,8,362,0,0,367,0,2,272,0,0,0
0.0,0.036486142893465544,0.0,0.022988505747126436,0.0033963249163970195,0.014661492022423459,0.00904704463208685,0.0712979890310786,0.015788540003547985,0.0,0.05405405405405406,0.0,0.003896103896103896,0,154,1070,819,1,4,663,5,1,438,320,1078,429,3,424,622,8,1,0,0,2,0,2,163,0,0,0
0.0,0.0005085176709890668,0.0,0.0,0.010323921533862286,0.0,0.0,0.007312614259597806,0.0003547986517651233,0.0,0.0,0.0,0.0,0,215,892,872,1,6,1072,30,1,195,706,780,119,3,161,642,8,252,0,0,1002,0,0,531,0,0,1
0.031578947368421054,0.004322400203407068,0.0,0.11494252873563218,4.531059923267485e-05,0.0017248814144027599,0.0024125452352231603,0.012797074954296161,0.004612382472946603,0.25,0.05405405405405406,0.0,0.01038961038961039,26,126,1033,456,1,4,1098,2,1,194,202,841,59,2,659,774,0,464,23,3,467,0,0,67,27,248,0
0.0,0.020340706839562673,0.0,0.0,0.029368163393960887,0.0,0.0,0.005484460694698354,0.011176157530601383,0.0,0.0,0.0,0.07142857142857142,0,74,1070,819,1,4,1117,1,1,452,323,1078,292,9,398,622,4,387,0,0,2,0,1,163,0,0,0
0.0,0.012077294685990336,0.0004729809625162587,0.09195402298850575,0.0015041148919194456,0.0066839154808106946,0.0024125452352231603,0.021937842778793418,0.005499379102359411,0.0,0.02702702702702703,0.0,0.01038961038961039,52,215,907,872,1,5,776,17,1,667,338,1084,547,13,536,78,8,89,0,0,585,0,0,531,0,0,0
0.010526315789473684,0.0002542588354945334,0.00011824524062906468,0.0,0.00022359795708298244,0.00021561017680034498,0.10434258142340168,0.03290676416819013,0.008869966294128083,0.25,0.1891891891891892,0.01020408163265306,0.0,36,30,590,710,1,2,528,2,1,548,279,790,262,13,687,295,4,493,151,3,426,0,7,227,24,141,1
0.021052631578947368,0.0013984235952199337,0.005912262031453234,0.034482758620689655,0.0004393158099515866,0.01638637343682622,0.0012062726176115801,0.054844606946983544,0.005144580450594288,0.25,0.02702702702702703,0.0,0.012987012987012988,0,12,882,556,11,0,191,2,1,783,579,1052,21,9,684,912,7,208,163,1,472,0,3,67,27,405,0
0.021052631578947368,0.006483600305110602,0.00011824524062906468,0.04597701149425287,0.0003063390513339539,0.002802932298404485,0.0012062726176115801,0.018281535648994516,0.0021287919105907396,0.25,0.02702702702702703,0.0,0.005194805194805195,26,10,767,1002,1,4,882,17,1,265,441,843,29,13,619,866,0,280,0,0,20,0,0,573,0,0,0
0.0,0.0003813882532418001,0.0,0.022988505747126436,0.1065892446427604,0.0,0.0,0.012797074954296161,0.0007095973035302466,0.0,0.0,0.0,0.005194805194805195,43,47,634,872,1,4,941,5,0,194,693,761,637,2,769,217,8,47,0,0,1062,3,8,531,0,0,0
0.0,0.1612001017035342,0.0005912262031453234,0.0,0.021261506183419276,0.21776627856834843,0.00180940892641737,0.005484460694698354,0.03512506652474721,0.0,0.02702702702702703,0.0,0.0025974025974025974,0,66,486,177,1,5,847,2,1,234,511,490,400,13,152,817,0,88,0,0,576,0,1,547,0,0,0
0.0,0.009153318077803202,0.00023649048125812936,0.04597701149425287,0.003330329043601602,0.02457956015523933,0.00542822677925211,0.038391224862888484,0.01844952989178641,0.0,0.02702702702702703,0.01020408163265306,0.01948051948051948,0,51,559,806,1,5,351,20,1,194,258,170,499,13,201,650,4,433,0,0,135,0,0,630,0,0,1
0.3684210526315789,0.00813628273582507,0.33155965472389737,0.0,1.773023448235103e-05,0.000646830530401035,0.01447527141133896,0.08226691042047532,0.012595352137661877,0.0,0.02702702702702703,0.0,0.0,0,198,921,1018,1,4,62,17,1,903,361,554,81,13,139,813,8,272,23,1,914,1,0,374,14,414,1
0.0,0.0002542588354945334,0.001418942887548776,0.4367816091954023,0.011455701501652359,0.054333764553686936,0.0030156815440289505,0.010968921389396709,0.04275323753769736,0.0,0.02702702702702703,0.0,0.08701298701298701,0,80,1063,413,11,5,186,2,1,897,426,1010,93,3,507,758,8,529,23,1,779,0,0,439,13,381,0
0.0,0.0006356470887363335,0.00023649048125812936,0.06896551724137931,0.023139926025521687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,33,10,767,1002,1,4,612,5,1,787,767,843,269,13,619,866,7,280,0,0,20,0,0,573,0,0,0
0.0,0.005212306127637935,0.0018919238500650349,0.27586206896551724,3.940052107189118e-06,0.0,0.0,0.04753199268738574,0.01951392584708178,0.0,0.0,0.01020408163265306,0.0012987012987012987,43,10,767,1002,1,4,820,2,1,194,522,843,105,13,619,866,4,280,0,0,20,0,0,573,0,0,0
0.0,0.0035596236969234673,0.015135390800520279,0.08045977011494253,0.0,0.04118154376886589,0.0012062726176115801,0.027422303473491772,0.01951392584708178,0.0,0.02702702702702703,0.0,0.0025974025974025974,1,52,983,540,1,4,1088,2,1,437,890,357,362,2,772,1010,0,181,23,1,677,3,1,604,1,336,0
0.0,0.1924739384693618,0.001064207165661582,0.09195402298850575,0.006174061651965348,0.01078050884001725,0.025934861278648972,0.03656307129798903,0.0670569451836083,0.0,0.32432432432432434,0.0,0.011688311688311689,0,51,781,898,11,4,831,15,1,15,375,971,192,13,111,151,8,105,0,0,958,0,1,543,0,0,0
0.0,0.0035596236969234673,0.0,0.0,0.0031323414252153485,0.029538594221647264,0.008443908323281062,0.027422303473491772,0.09863402519070427,0.0,0.08108108108108109,0.0,0.0,43,220,277,85,1,6,1017,5,1,444,272,1051,413,2,113,96,8,410,0,0,246,0,0,481,0,0,0
0.021052631578947368,0.008644800406814136,0.000709471443774388,0.09195402298850575,0.00022950803524376612,0.00215610176800345,0.008443908323281062,0.02010968921389397,0.010643959552953698,0.25,0.08108108108108109,0.0,0.01038961038961039,45,51,370,568,1,4,112,2,1,407,924,53,484,3,753,262,8,158,0,0,465,0,2,96,0,0,0
0.0,0.0003813882532418001,0.0005912262031453234,0.6091954022988506,0.002890028220623218,0.045278137128072445,0.004221954161640531,0.0018281535648994515,0.06723434450949087,0.0,0.02702702702702703,0.01020408163265306,0.08051948051948052,0,51,0,0,11,4,361,2,1,474,876,0,697,2,517,0,6,378,0,0,0,0,10,0,0,0,0
0.0,0.0001271294177472667,0.0,0.0,0.007362972375309663,0.006252695127210005,0.00180940892641737,0.0,0.005321979776476849,0.0,0.05405405405405406,0.0,0.0,0,44,842,28,1,6,938,8,1,194,30,624,496,13,186,548,0,512,0,0,404,0,1,67,0,0,0
0.05263157894736842,0.09229595728451562,0.00023649048125812936,0.06896551724137931,0.0007653551218214861,0.04247520482966796,0.013268998793727381,0.03290676416819013,0.025900301578854,0.25,0.05405405405405406,0.02040816326530612,0.13246753246753246,43,51,1158,150,11,4,250,2,1,678,476,1203,473,13,75,50,3,145,0,0,1166,0,11,469,0,0,1
0.0,0.0007627765064836002,0.000709471443774388,0.11494252873563218,0.0014292539018828524,0.013367830961621389,0.0048250904704463205,0.043875685557586835,0.010643959552953698,0.0,0.02702702702702703,0.0,0.023376623376623377,0,215,892,872,1,4,616,2,1,194,808,780,470,13,536,642,8,89,0,0,1002,0,1,531,0,0,1
0.0,0.02707856598016781,1.0,0.011494252873563218,0.001445014110311609,0.022207848210435532,0.0012062726176115801,0.056672760511883,0.018626929217668974,0.0,0.05405405405405406,0.0,0.0012987012987012987,0,162,892,872,11,0,68,2,1,286,899,780,251,13,28,642,8,224,23,1,1002,0,0,531,28,134,0
0.0,0.012204424103737604,0.00011824524062906468,0.0,0.038484458956969704,0.0,0.0,0.0018281535648994515,0.0031931878658861094,0.0,0.0,0.0,0.0,33,8,907,872,0,5,398,2,1,194,533,1084,500,13,260,78,5,14,23,1,585,3,8,531,27,223,0
0.0,0.016018306636155607,0.00023649048125812936,0.034482758620689655,0.0022674999876873374,0.028460543337645538,0.0006031363088057901,0.054844606946983544,0.014191946070604932,0.0,0.02702702702702703,0.0,0.003896103896103896,0,18,485,879,1,5,10,2,1,194,867,797,114,13,252,474,8,315,0,0,334,0,0,383,0,0,1
0.21052631578947367,0.0001271294177472667,0.016317843206810925,0.10344827586206896,8.471112030456603e-05,0.010564898663216905,0.021109770808202654,0.021937842778793418,0.004080184495298918,0.25,0.10810810810810811,0.0,0.01818181818181818,0,12,980,202,1,0,534,19,1,326,549,73,696,2,185,739,8,188,23,2,925,0,0,175,27,150,0
0.0,0.018815153826595474,0.0005912262031453234,0.05747126436781609,2.4625325669931986e-05,0.0019404915912031048,0.0048250904704463205,0.014625228519195612,0.003015788540003548,0.0,0.05405405405405406,0.0,0.006493506493506494,33,51,967,722,1,5,1095,2,1,319,255,882,488,2,114,973,8,310,0,0,53,0,1,625,0,0,0
0.3684210526315789,0.0002542588354945334,0.0011824524062906468,0.034482758620689655,0.0005466822298724901,0.001078050884001725,0.021109770808202654,0.009140767824497258,0.0008869966294128083,0.25,0.02702702702702703,0.01020408163265306,0.003896103896103896,33,12,961,222,1,5,67,2,1,713,141,1012,690,13,273,61,4,188,130,3,739,0,1,341,27,532,0
0.021052631578947368,0.0002542588354945334,0.000354735721887194,0.14942528735632182,4.925065133986397e-06,0.0086244070720138,0.0048250904704463205,0.025594149908592323,0.007273372361185027,0.25,0.05405405405405406,0.0,0.016883116883116882,0,174,959,1015,11,4,29,2,1,171,669,95,239,13,658,1033,0,480,0,0,890,3,0,547,0,0,0
0.0,0.0002542588354945334,0.0,0.05747126436781609,0.04133607166954783,0.0,0.0,0.027422303473491772,0.0026609898882384245,0.0,0.0,0.0,0.006493506493506494,27,51,856,230,1,5,22,2,1,139,184,543,286,2,609,726,8,500,0,0,151,3,1,621,0,0,1
0.0,0.0002542588354945334,0.018091521816246896,0.0,0.0011288249287096821,0.008408796895213455,0.038600723763570564,0.0,0.05463899237182899,0.0,0.10810810810810811,0.0,0.0,0,126,1118,102,11,4,1000,2,1,326,549,889,696,2,9,377,3,74,23,2,271,3,0,67,27,235,0
0.0,0.0002542588354945334,0.001418942887548776,0.06896551724137931,0.003053540383071566,0.05325571366968521,0.01447527141133896,0.021937842778793418,0.043640234167110166,0.0,0.02702702702702703,0.0,0.012987012987012988,0,32,759,429,1,4,349,2,1,48,707,60,412,2,126,1025,8,373,0,0,697,0,0,21,0,0,0
0.010526315789473684,0.05212306127637935,0.000354735721887194,0.28735632183908044,0.00010145634176011978,0.014661492022423459,0.004221954161640531,0.08592321755027423,0.16657796700372537,0.25,0.16216216216216217,0.0,0.08571428571428572,56,11,634,872,1,4,506,5,1,523,820,761,515,13,80,217,8,309,23,3,1062,0,1,531,4,538,0
0.010526315789473684,0.0006356470887363335,0.0023649048125812936,0.0,1.674522145555375e-05,0.002802932298404485,0.00361881785283474,0.021937842778793418,0.025190704275323755,0.25,0.13513513513513514,0.0,0.0,43,77,1280,655,1,4,52,17,1,482,179,11,548,19,229,985,8,263,55,2,927,0,0,186,27,263,0
0.010526315789473684,0.0003813882532418001,0.018091521816246896,0.06896551724137931,0.0005585023861940574,0.06834842604570936,0.0006031363088057901,0.06581352833638025,0.0062089764058896576,0.25,0.02702702702702703,0.0,0.02987012987012987,0,4,634,872,1,4,1150,20,1,897,739,761,492,3,265,217,7,313,23,1,1062,0,1,531,28,324,0
0.0,0.002415458937198067,0.0009459619250325174,0.09195402298850575,0.0016961924321449151,0.010564898663216905,0.0024125452352231603,0.08043875685557587,0.012595352137661877,0.0,0.05405405405405406,0.0,0.01038961038961039,43,51,903,482,1,0,231,2,1,97,838,1023,301,13,535,1127,0,28,0,0,1083,0,0,543,0,0,0
0.0,0.0035596236969234673,0.000709471443774388,0.22988505747126436,0.00866417458370887,0.09034066407934455,0.00180940892641737,0.029250457038391225,0.027496895511797056,0.0,0.02702702702702703,0.0,0.025974025974025976,0,12,882,556,1,0,107,2,1,677,574,1052,168,9,684,912,4,208,163,1,472,0,0,67,27,405,0
0.0,0.010170353419781336,0.00023649048125812936,0.1724137931034483,0.004246391158523072,0.018326865028029323,0.0024125452352231603,0.03290676416819013,0.04080184495298918,0.0,0.08108108108108109,0.0,0.01948051948051948,33,23,503,387,11,3,140,2,1,692,444,1077,467,13,666,350,8,467,0,0,1160,0,0,98,0,0,1
0.05263157894736842,0.015509788965166539,0.0027196405344684874,0.4367816091954023,0.0,0.0,0.03679131483715319,0.054844606946983544,0.06262196203654426,0.25,0.08108108108108109,0.0,0.0,0,181,355,43,1,4,355,17,1,10,5,389,86,13,555,659,6,123,23,1,338,0,0,168,1,229,0
0.0,0.002161200101703534,0.000709471443774388,0.10344827586206896,0.004262151366951828,0.4855541181543769,0.04101326899879373,0.025594149908592323,0.3751995742416179,0.0,0.24324324324324326,0.0,0.011688311688311689,0,12,1246,184,1,0,695,2,1,474,876,372,697,13,273,564,8,188,197,3,300,0,0,608,27,498,0
0.0,0.0015255530129672005,0.0008277166844034528,0.11494252873563218,0.029368163393960887,0.0,0.0,0.02376599634369287,0.012417952811779315,0.0,0.0,0.0,0.012987012987012988,33,215,1070,819,1,1,120,17,1,198,165,1078,774,13,733,622,1,143,0,0,2,0,8,163,0,0,0
0.0,0.0002542588354945334,0.00023649048125812936,0.09195402298850575,0.00160754125973316,0.01207416990081932,0.009650180940892641,0.06764168190127971,0.009934362249423453,0.0,0.10810810810810811,0.0,0.01038961038961039,33,12,882,556,1,5,895,34,1,818,180,1052,314,13,153,912,8,208,163,1,472,0,0,67,27,405,1
0.0,0.0001271294177472667,0.0,0.0,0.0,0.0,0.0,0.005484460694698354,0.0007095973035302466,0.0,0.0,0.0,0.0,0,51,1138,436,1,4,968,15,0,194,391,302,312,2,40,1128,2,487,0,0,1154,5,8,547,0,0,0
0.0,0.0005085176709890668,0.000354735721887194,0.0,0.004337012356988421,0.0258732212160414,0.0012062726176115801,0.016453382084095063,0.02802909348944474,0.0,0.05405405405405406,0.0,0.0,33,48,1209,468,1,0,1071,1,1,194,396,816,820,2,641,397,0,110,23,1,759,0,0,519,2,36,0
0.0,0.12433257055682684,0.001064207165661582,0.05747126436781609,0.001428268888856055,0.0,0.0,0.010968921389396709,0.0010643959552953698,0.0,0.0,0.0,0.007792207792207792,26,77,542,219,15,3,958,2,1,541,446,300,563,2,314,270,1,400,23,3,951,0,0,437,1,173,0
0.0,0.0006356470887363335,0.00023649048125812936,0.05747126436781609,9.850130267972794e-07,0.05843035791289349,0.006031363088057901,0.027422303473491772,0.029980486074152917,0.0,0.05405405405405406,0.0,0.0025974025974025974,40,7,725,385,1,4,973,2,1,849,464,9,86,13,477,1100,8,125,23,3,723,0,0,644,1,91,1
0.021052631578947368,0.004195270785659801,0.003665602459501005,0.06896551724137931,1.3790182375161912e-05,0.0008624407072013799,0.0012062726176115801,0.010968921389396709,0.0010643959552953698,0.25,0.02702702702702703,0.0,0.005194805194805195,0,193,546,807,11,6,644,2,1,665,176,178,759,3,142,635,0,532,23,1,1,3,7,163,27,378,0
0.0,0.0005085176709890668,0.000354735721887194,0.034482758620689655,0.2610520924139222,0.0,0.0,0.005484460694698354,0.0031931878658861094,0.0,0.0,0.0,0.003896103896103896,0,51,908,651,1,4,606,2,0,282,632,765,631,2,18,402,7,193,0,0,603,5,10,714,0,0,0
0.031578947368421054,0.0002542588354945334,0.0,0.0,0.00018813748811828036,0.0017248814144027599,0.0030156815440289505,0.009140767824497258,0.0026609898882384245,0.25,0.05405405405405406,0.0,0.0,0,120,1074,407,0,3,1017,15,1,444,272,1162,413,0,492,382,8,490,191,2,754,0,0,725,19,254,1
0.0,0.0001271294177472667,0.0,0.0,0.0016459567677782538,0.00043122035360068997,0.0006031363088057901,0.0,0.0003547986517651233,0.0,0.02702702702702703,0.0,0.0,26,229,786,203,1,4,1133,2,1,194,394,1170,217,2,345,1064,4,292,0,0,966,3,1,65,0,0,1
0.0,0.0025425883549453337,0.0,0.04597701149425287,0.0030239899922676478,0.0,0.0,0.0,0.010998758204718823,0.0,0.0,0.0,0.005194805194805195,0,220,230,153,11,6,399,2,1,331,46,172,814,3,220,565,1,133,0,0,454,0,0,432,0,0,0
0.19999999999999998,0.004703788456648868,0.0,0.0,1.970026053594559e-06,0.0,0.011459589867310011,0.0,0.0,0.25,0.02702702702702703,0.0,0.0,33,54,268,736,27,4,24,2,1,194,222,514,555,13,775,1092,8,524,0,0,811,0,1,384,0,0,1
0.0,0.001271294177472667,0.0008277166844034528,0.06896551724137931,0.034368089517983876,0.0,0.0,0.02010968921389397,0.001951392584708178,0.0,0.0,0.0,0.014285714285714285,0,125,1070,819,11,4,237,17,1,194,230,1078,763,3,317,622,5,0,0,0,2,0,8,163,0,0,0
0.0,0.002161200101703534,0.000354735721887194,0.011494252873563218,0.0058391572228542726,0.00948684777921518,0.0030156815440289505,0.009140767824497258,0.005854177754124534,0.0,0.02702702702702703,0.01020408163265306,0.0012987012987012987,27,230,235,550,1,0,320,2,1,595,388,12,154,2,158,1018,4,147,23,3,364,0,1,175,1,150,0
0.042105263157894736,0.0002542588354945334,0.010523826415986757,0.04597701149425287,0.0004787163310234778,0.001078050884001725,0.0024125452352231603,0.012797074954296161,0.0007095973035302466,0.25,0.02702702702702703,0.0,0.005194805194805195,0,131,192,1014,9,4,327,15,1,37,159,103,544,3,603,147,7,392,79,2,21,0,7,593,27,433,0
0.0,0.03330790744978388,0.0009459619250325174,0.0,0.030093132981683684,0.14683053040103494,0.0024125452352231603,0.0018281535648994515,0.04630122405534859,0.0,0.0,0.0,0.0012987012987012987,0,160,332,88,1,5,1114,17,1,896,815,658,571,2,450,201,8,343,72,3,1030,5,10,197,29,448,0
0.0,0.0003813882532418001,0.00011824524062906468,0.022988505747126436,0.01588333505710613,0.016601983613626563,0.0006031363088057901,0.02010968921389397,0.012950150789427,0.0,0.02702702702702703,0.0,0.0025974025974025974,7,215,892,872,1,2,1056,2,1,703,160,780,738,13,536,642,7,89,0,0,1002,3,0,531,0,0,0
0.0,0.0013984235952199337,0.0,0.0,0.0073028865806750295,0.03708495040965934,0.0006031363088057901,0.0,0.0033705871917686712,0.0,0.02702702702702703,0.0,0.0,0,51,1088,963,1,4,623,2,1,869,680,257,119,13,608,430,7,94,0,0,1102,0,0,543,0,0,0
0.0,0.006102212051868802,0.006621733475227622,0.1724137931034483,0.001822274099574967,0.017895644674428633,0.0361881785283474,0.04753199268738574,0.030512684051800604,0.0,0.16216216216216217,0.0,0.01948051948051948,40,12,882,556,1,5,894,2,1,388,876,1052,697,9,684,912,8,208,163,1,472,0,0,67,27,405,0
0.07368421052631578,0.0022883295194508005,0.0,0.022988505747126436,7.289096398299868e-05,0.00043122035360068997,0.0048250904704463205,0.003656307129798903,0.0003547986517651233,0.25,0.05405405405405406,0.0,0.0025974025974025974,0,237,923,357,1,4,817,5,1,1,432,439,351,2,778,902,8,160,0,0,1098,0,10,394,0,0,1
0.0,0.006610729722857868,0.0070947144377438804,0.011494252873563218,1.0,0.0,0.0,0.0018281535648994515,0.0015965939329430547,0.0,0.0,0.0,0.0012987012987012987,33,12,487,704,11,2,1139,5,0,194,835,745,15,2,185,560,8,188,65,2,253,0,0,40,29,482,0
0.0,0.006737859140605135,0.00011824524062906468,0.011494252873563218,0.009785119408204174,0.0,0.0,0.0018281535648994515,0.00017739932588256165,0.0,0.0,0.0,0.0012987012987012987,0,34,889,587,1,5,728,2,1,194,818,540,654,2,692,496,0,217,0,0,1172,3,0,15,0,0,0
0.29473684210526313,0.0011441647597254002,0.000709471443774388,0.022988505747126436,3.940052107189118e-06,0.0,0.016887816646562123,0.005484460694698354,0.0005321979776476849,0.25,0.02702702702702703,0.0,0.0,33,37,118,578,11,5,912,34,1,477,115,622,667,13,515,490,4,285,183,3,324,3,0,290,28,107,0
0.0,0.0008899059242308669,0.00733120491900201,0.0,0.004555685248937417,0.01983613626563174,0.012062726176115802,0.02376599634369287,0.03512506652474721,0.0,0.10810810810810811,0.01020408163265306,0.01038961038961039,27,12,882,556,6,4,582,2,1,179,566,1052,204,9,684,912,4,208,163,1,472,3,11,67,27,405,0
0.0,0.17162471395881007,0.0018919238500650349,0.04597701149425287,0.01856355550302153,0.0,0.0,0.003656307129798903,0.05747738158594997,0.0,0.0,0.0,0.005194805194805195,0,37,693,298,1,4,220,1,1,500,458,392,791,2,48,441,0,285,99,1,838,0,0,60,27,327,0
0.08421052631578947,0.0003813882532418001,0.00011824524062906468,0.034482758620689655,0.0005742625946228138,0.00258732212160414,0.0048250904704463205,0.0018281535648994515,0.0014191946070604932,0.25,0.02702702702702703,0.0,0.003896103896103896,0,31,900,424,1,4,714,17,1,470,142,415,580,2,468,625,8,84,23,2,1183,0,0,609,1,6,0
0.021052631578947368,0.0019069412662090005,0.00023649048125812936,0.022988505747126436,0.0013977334850253395,0.0017248814144027599,0.00180940892641737,0.005484460694698354,0.0005321979776476849,0.0,0.02702702702702703,0.0,0.003896103896103896,0,78,683,645,1,5,355,2,1,233,464,6,86,8,385,919,0,191,0,0,508,0,0,334,0,0,1
0.0,0.0003813882532418001,0.000709471443774388,0.20689655172413793,0.011481311840349088,0.07072013799051316,0.00542822677925211,0.08043875685557587,0.03725385843533795,0.0,0.05405405405405406,0.0,0.053246753246753244,0,215,907,872,1,6,60,2,1,425,269,1084,420,3,323,78,8,89,0,0,585,0,2,531,0,0,0
0.0,0.0003813882532418001,0.09187655196878325,0.05747126436781609,4.925065133986397e-06,0.08085381630012937,0.0048250904704463205,0.021937842778793418,0.12293773283661522,0.0,0.05405405405405406,0.0,0.005194805194805195,0,86,540,245,1,0,688,11,1,353,832,1026,788,3,607,549,4,394,23,1,131,0,0,232,10,251,1
0.0,0.003686753114670735,0.00011824524062906468,0.011494252873563218,0.029969021340307225,0.35575679172056923,0.025934861278648972,0.02010968921389397,0.2733723611850275,0.0,0.0,0.0,0.0012987012987012987,78,31,1288,576,1,1,1099,2,1,362,308,1003,174,2,790,1042,6,516,23,2,431,0,0,275,1,110,0
0.0,0.0003813882532418001,0.002128414331323164,0.14942528735632182,0.004262151366951828,0.002802932298404485,0.0006031363088057901,0.02376599634369287,0.0023061912364733014,0.0,0.02702702702702703,0.0,0.016883116883116882,26,228,481,257,11,1,1106,11,1,473,74,1009,134,2,591,396,7,43,23,2,1078,0,10,69,27,226,0
0.031578947368421054,0.0027968471904398677,0.0,0.034482758620689655,0.0007899804474914181,0.000646830530401035,0.00180940892641737,0.005484460694698354,0.0005321979776476849,0.25,0.02702702702702703,0.0,0.003896103896103896,0,224,873,409,1,4,539,2,1,479,23,1188,289,13,180,465,0,377,0,0,560,0,1,697,0,0,0
0.0,0.0013984235952199337,0.000709471443774388,0.42528735632183906,0.008511497564555291,0.0,0.0,0.04936014625228519,0.025368103601206317,0.0,0.0,0.0,0.04935064935064935,0,215,907,872,1,4,519,2,1,775,359,1084,25,13,536,78,1,89,0,0,585,0,1,531,0,0,0
0.0,0.0002542588354945334,0.0011824524062906468,0.09195402298850575,0.0048305038834138584,0.0258732212160414,0.0030156815440289505,0.03473491773308958,0.029803086748270355,0.0,0.05405405405405406,0.0,0.01038961038961039,17,166,1277,493,11,4,918,2,1,60,183,486,663,3,391,69,8,54,23,1,1178,0,11,373,18,324,0
0.010526315789473684,0.036231884057971016,0.0004729809625162587,0.022988505747126436,3.940052107189118e-06,0.0,0.0006031363088057901,0.003656307129798903,0.009934362249423453,0.25,0.02702702702702703,0.0,0.0,0,145,906,837,11,4,191,2,1,783,579,237,21,2,770,843,8,216,23,1,176,0,1,163,27,377,1
0.0,0.0002542588354945334,0.000354735721887194,0.04597701149425287,0.004452258881123703,0.03406640793445451,0.016887816646562123,0.04204753199268738,0.11335816923895689,0.0,0.13513513513513514,0.0,0.007792207792207792,33,180,678,577,9,6,372,21,1,553,765,318,323,2,354,856,4,338,0,0,604,5,3,151,0,0,0
0.010526315789473684,0.0002542588354945334,0.0,0.0,0.0005585023861940574,0.0017248814144027599,0.0006031363088057901,0.0,0.0,0.25,0.02702702702702703,0.0,0.0,33,115,216,173,9,3,997,2,1,601,148,955,536,13,371,646,7,269,0,0,803,0,0,129,0,0,0
0.0,0.0002542588354945334,0.00023649048125812936,0.11494252873563218,0.0015129800091606212,0.00991806813281587,0.0006031363088057901,0.03290676416819013,0.004967181124711726,0.0,0.02702702702702703,0.0,0.012987012987012988,43,168,53,640,1,5,225,2,1,496,823,943,719,14,491,424,4,494,0,0,1100,0,7,433,0,0,0
0.0,0.0002542588354945334,0.0046115643845335225,0.09195402298850575,0.019776106539008978,0.0,0.0,0.018281535648994516,0.0014191946070604932,0.0,0.0,0.0,0.01038961038961039,0,150,1275,1036,1,1,116,17,1,829,796,238,215,13,83,258,7,251,65,2,149,0,8,296,4,278,0
0.0,0.0010170353419781336,0.0,0.0,0.007160059691789424,0.07201379905131522,0.0006031363088057901,0.0018281535648994515,0.005499379102359411,0.0,0.02702702702702703,0.0,0.0,0,224,133,911,1,6,973,2,1,385,464,699,86,13,180,238,7,377,0,0,627,0,0,697,0,0,0
0.0,0.006356470887363335,0.0013006976469197116,0.011494252873563218,0.013611895017311604,0.0,0.0,0.0018281535648994515,0.0,0.0,0.0,0.0,0.0012987012987012987,0,225,0,0,1,2,1080,2,1,220,888,0,322,15,248,0,8,456,0,0,0,0,1,0,0,0,0
0.0,0.0038138825324180014,0.00011824524062906468,0.022988505747126436,0.0016971774451717124,0.012289780077619664,0.0006031363088057901,0.018281535648994516,0.021110519780024834,0.0,0.02702702702702703,0.01020408163265306,0.0025974025974025974,33,11,634,872,1,4,335,2,1,194,609,761,304,13,80,217,6,309,23,3,1062,0,0,531,4,538,0
0.0,0.013348588863463004,0.00011824524062906468,0.034482758620689655,0.012732278384381634,0.0,0.0,0.018281535648994516,0.02146531843178996,0.0,0.0,0.0,0.003896103896103896,0,215,892,872,1,4,809,2,1,194,728,780,237,13,536,642,5,89,0,0,1002,5,8,531,0,0,0
